"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"
"4955"	"ENSG00000230668"	"chrX"	139763271	139763468	"-"	323
"4956"	"ENSG00000203930"	"chrX"	139791932	139791970	"+"	3008
"4957"	"ENSG00000184258"	"chrX"	139865425	139866723	"-"	1299
"4958"	"ENSG00000221081"	"chrX"	140008337	140008384	"-"	48
"4959"	"ENSG00000229269"	"chrX"	140013903	140014025	"+"	217
"4960"	"ENSG00000227234"	"chrX"	140084756	140084948	"+"	469
"4961"	"ENSG00000235604"	"chrX"	140096761	140096953	"+"	469
"4962"	"ENSG00000207041"	"chrX"	140212215	140212321	"-"	107
"4963"	"ENSG00000214925"	"chrX"	140232663	140232746	"+"	370
"4964"	"ENSG00000261212"	"chrX"	140267420	140267773	"-"	354
"4965"	"ENSG00000182195"	"chrX"	140269934	140271310	"-"	1377
"4966"	"ENSG00000198573"	"chrX"	140335596	140335871	"-"	387
"4967"	"ENSG00000213423"	"chrX"	140355255	140355341	"-"	946
"4968"	"ENSG00000227779"	"chrX"	140474987	140475271	"+"	285
"4969"	"ENSG00000226574"	"chrX"	140590843	140591248	"+"	1701
"4970"	"ENSG00000198021"	"chrX"	140671796	140672081	"-"	691
"4971"	"ENSG00000203926"	"chrX"	140677562	140677966	"+"	691
"4972"	"ENSG00000223438"	"chrX"	140713994	140714371	"+"	681
"4973"	"ENSG00000196406"	"chrX"	140785568	140785843	"-"	682
"4974"	"ENSG00000165509"	"chrX"	140926102	140926224	"+"	3338
"4975"	"ENSG00000155495"	"chrX"	140991680	140991764	"+"	4270
"4976"	"ENSG00000236205"	"chrX"	141235648	141236652	"-"	1005
"4977"	"ENSG00000225469"	"chrX"	141260652	141261775	"-"	1124
"4978"	"ENSG00000250625"	"chrX"	141282138	141283276	"-"	1139
"4979"	"ENSG00000046774"	"chrX"	141290131	141291839	"-"	1991
"4980"	"ENSG00000201000"	"chrX"	141498839	141498957	"+"	119
"4981"	"ENSG00000266319"	"chrX"	141694646	141694731	"-"	86
"4982"	"ENSG00000239188"	"chrX"	141961746	141961849	"-"	104
"4983"	"ENSG00000189326"	"chrX"	142113704	142113878	"+"	625
"4984"	"ENSG00000202473"	"chrX"	142178133	142178463	"+"	331
"4985"	"ENSG00000199878"	"chrX"	142285034	142285377	"-"	344
"4986"	"ENSG00000227303"	"chrX"	142372754	142372843	"+"	623
"4987"	"ENSG00000226064"	"chrX"	142431769	142432378	"+"	610
"4988"	"ENSG00000235539"	"chrX"	142520836	142521752	"+"	917
"4989"	"ENSG00000230130"	"chrX"	142522311	142523074	"+"	764
"4990"	"ENSG00000221505"	"chrX"	142533993	142534122	"-"	130
"4991"	"ENSG00000189252"	"chrX"	142596564	142596991	"-"	590
"4992"	"ENSG00000227675"	"chrX"	142627592	142628423	"+"	3310
"4993"	"ENSG00000179542"	"chrX"	142710596	142718974	"-"	8924
"4994"	"ENSG00000213924"	"chrX"	142760232	142761441	"-"	1210
"4995"	"ENSG00000203924"	"chrX"	142795055	142795599	"-"	1377
"4996"	"ENSG00000225970"	"chrX"	142840832	142840936	"+"	318
"4997"	"ENSG00000235729"	"chrX"	142889486	142889828	"+"	343
"4998"	"ENSG00000102069"	"chrX"	142967173	142968355	"+"	1183
"4999"	"ENSG00000224630"	"chrX"	143391959	143392205	"-"	247
"5000"	"ENSG00000235598"	"chrX"	143392257	143392818	"+"	562
"5001"	"ENSG00000215054"	"chrX"	143922298	143923181	"+"	884
"5002"	"ENSG00000201912"	"chrX"	144138628	144138957	"+"	330
"5003"	"ENSG00000233548"	"chrX"	144258102	144258414	"+"	313
"5004"	"ENSG00000234712"	"chrX"	144314449	144314530	"-"	378
"5005"	"ENSG00000203923"	"chrX"	144328348	144329181	"+"	1276
"5006"	"ENSG00000231093"	"chrX"	144711736	144713485	"+"	1855
"5007"	"ENSG00000270709"	"chrX"	144849613	144849860	"+"	248
"5008"	"ENSG00000185985"	"chrX"	144899350	144899544	"+"	7867
"5009"	"ENSG00000221870"	"chrX"	144908928	144911368	"+"	2441
"5010"	"ENSG00000216032"	"chrX"	145072385	145072455	"-"	71
"5011"	"ENSG00000252219"	"chrX"	145074271	145074343	"-"	73
"5012"	"ENSG00000216075"	"chrX"	145075793	145075869	"-"	77
"5013"	"ENSG00000216005"	"chrX"	145076302	145076378	"-"	77
"5014"	"ENSG00000215943"	"chrX"	145078187	145078261	"-"	75
"5015"	"ENSG00000216098"	"chrX"	145078716	145078792	"-"	77
"5016"	"ENSG00000216064"	"chrX"	145082571	145082649	"-"	79
"5017"	"ENSG00000216056"	"chrX"	145109312	145109390	"-"	79
"5018"	"ENSG00000201594"	"chrX"	145508974	145509090	"-"	117
"5019"	"ENSG00000234748"	"chrX"	145619053	145619566	"+"	514
"5020"	"ENSG00000226388"	"chrX"	145635246	145636020	"+"	1376
"5021"	"ENSG00000231686"	"chrX"	145701115	145702102	"-"	988
"5022"	"ENSG00000235699"	"chrX"	145891302	145891441	"+"	436
"5023"	"ENSG00000224440"	"chrX"	145895624	145895919	"-"	431
"5024"	"ENSG00000225660"	"chrX"	146036593	146036727	"+"	135
"5025"	"ENSG00000271660"	"chrX"	146045694	146046003	"-"	310
"5026"	"ENSG00000216171"	"chrX"	146271222	146271305	"-"	84
"5027"	"ENSG00000207871"	"chrX"	146280562	146280645	"-"	84
"5028"	"ENSG00000207873"	"chrX"	146294981	146295109	"-"	129
"5029"	"ENSG00000207984"	"chrX"	146307344	146307470	"-"	127
"5030"	"ENSG00000207731"	"chrX"	146312238	146312361	"-"	124
"5031"	"ENSG00000207969"	"chrX"	146312502	146312595	"-"	94
"5032"	"ENSG00000207589"	"chrX"	146318431	146318545	"-"	115
"5033"	"ENSG00000252583"	"chrX"	146331669	146331748	"-"	80
"5034"	"ENSG00000212013"	"chrX"	146340278	146340368	"-"	91
"5035"	"ENSG00000212014"	"chrX"	146341170	146341244	"-"	75
"5036"	"ENSG00000208000"	"chrX"	146342050	146342143	"-"	94
"5037"	"ENSG00000207641"	"chrX"	146353853	146353926	"-"	74
"5038"	"ENSG00000207868"	"chrX"	146360765	146360862	"-"	98
"5039"	"ENSG00000207866"	"chrX"	146363461	146363548	"-"	88
"5040"	"ENSG00000207867"	"chrX"	146366159	146366246	"-"	88
"5041"	"ENSG00000228855"	"chrX"	146673130	146673427	"-"	298
"5042"	"ENSG00000227505"	"chrX"	146882523	146882820	"+"	298
"5043"	"ENSG00000271175"	"chrX"	146894251	146894492	"-"	242
"5044"	"ENSG00000202051"	"chrX"	146908797	146908902	"+"	106
"5045"	"ENSG00000227083"	"chrX"	146981696	146981817	"-"	534
"5046"	"ENSG00000268066"	"chrX"	146990949	146993335	"-"	2387
"5047"	"ENSG00000102081"	"chrX"	146993469	146993748	"+"	5630
"5048"	"ENSG00000236337"	"chrX"	147028461	147028699	"+"	343
"5049"	"ENSG00000176988"	"chrX"	147062849	147063199	"+"	1149
"5050"	"ENSG00000201285"	"chrX"	147089620	147089735	"-"	116
"5051"	"ENSG00000219507"	"chrX"	147133753	147134266	"+"	514
"5052"	"ENSG00000233467"	"chrX"	147279534	147280398	"-"	865
"5053"	"ENSG00000176970"	"chrX"	147546228	147546948	"+"	721
"5054"	"ENSG00000237741"	"chrX"	147579633	147579942	"-"	388
"5055"	"ENSG00000155966"	"chrX"	147582139	147582664	"+"	14006
"5056"	"ENSG00000223516"	"chrX"	147628399	147628687	"+"	443
"5057"	"ENSG00000222313"	"chrX"	147903688	147903972	"-"	285
"5058"	"ENSG00000242186"	"chrX"	148138246	148138437	"+"	260
"5059"	"ENSG00000264702"	"chrX"	148393763	148393845	"+"	83
"5060"	"ENSG00000251797"	"chrX"	148412432	148412492	"+"	61
"5061"	"ENSG00000010404"	"chrX"	148558521	148564749	"-"	10496
"5062"	"ENSG00000241489"	"chrX"	148564074	148564749	"-"	3311
"5063"	"ENSG00000238039"	"chrX"	148593039	148593150	"-"	655
"5064"	"ENSG00000176289"	"chrX"	148606540	148606615	"+"	376
"5065"	"ENSG00000241769"	"chrX"	148609130	148609925	"-"	3756
"5066"	"ENSG00000197620"	"chrX"	148621900	148622000	"+"	4104
"5067"	"ENSG00000225261"	"chrX"	148629755	148630455	"-"	1167
"5068"	"ENSG00000123584"	"chrX"	148663309	148664900	"-"	1814
"5069"	"ENSG00000171129"	"chrX"	148674172	148674959	"-"	2339
"5070"	"ENSG00000155984"	"chrX"	148678216	148679915	"-"	5133
"5071"	"ENSG00000229322"	"chrX"	148730843	148731793	"-"	951
"5072"	"ENSG00000185247"	"chrX"	148769894	148769954	"+"	3465
"5073"	"ENSG00000228833"	"chrX"	148839458	148839556	"+"	99
"5074"	"ENSG00000223377"	"chrX"	148839682	148839956	"-"	275
"5075"	"ENSG00000231694"	"chrX"	148842440	148842535	"+"	96
"5076"	"ENSG00000235254"	"chrX"	148850558	148850734	"+"	546
"5077"	"ENSG00000171116"	"chrX"	148855726	148856903	"+"	1963
"5078"	"ENSG00000166008"	"chrX"	148863584	148863690	"+"	1934
"5079"	"ENSG00000224732"	"chrX"	148889876	148890817	"+"	942
"5080"	"ENSG00000229829"	"chrX"	148898832	148899306	"+"	475
"5081"	"ENSG00000230899"	"chrX"	149007636	149007796	"-"	476
"5082"	"ENSG00000156009"	"chrX"	149009941	149010085	"+"	2363
"5083"	"ENSG00000197021"	"chrX"	149097745	149098299	"-"	2509
"5084"	"ENSG00000224871"	"chrX"	149097880	149098345	"+"	578
"5085"	"ENSG00000235703"	"chrX"	149106846	149107004	"+"	6323
"5086"	"ENSG00000183171"	"chrX"	149282609	149284751	"+"	2143
"5087"	"ENSG00000252454"	"chrX"	149396239	149396318	"+"	80
"5088"	"ENSG00000234825"	"chrX"	149399291	149401116	"-"	1826
"5089"	"ENSG00000013619"	"chrX"	149529689	149529966	"+"	5958
"5090"	"ENSG00000263713"	"chrX"	149657798	149657884	"-"	87
"5091"	"ENSG00000171100"	"chrX"	149737069	149737112	"+"	4048
"5092"	"ENSG00000063601"	"chrX"	149861435	149861542	"+"	6332
"5093"	"ENSG00000102181"	"chrX"	149934810	149937574	"-"	5732
"5094"	"ENSG00000228728"	"chrX"	149987226	149987719	"+"	494
"5095"	"ENSG00000253009"	"chrX"	150070594	150070709	"+"	116
"5096"	"ENSG00000230153"	"chrX"	150084286	150084309	"+"	520
"5097"	"ENSG00000222796"	"chrX"	150123967	150124060	"-"	94
"5098"	"ENSG00000029993"	"chrX"	150148982	150149117	"+"	3967
"5099"	"ENSG00000230508"	"chrX"	150161974	150162564	"+"	591
"5100"	"ENSG00000270916"	"chrX"	150192080	150192195	"-"	116
"5101"	"ENSG00000212595"	"chrX"	150194767	150194878	"-"	112
"5102"	"ENSG00000265789"	"chrX"	150336694	150336798	"+"	105
"5103"	"ENSG00000234696"	"chrX"	150343664	150344742	"-"	1620
"5104"	"ENSG00000102195"	"chrX"	150345125	150345380	"+"	1951
"5105"	"ENSG00000269993"	"chrX"	150350858	150351327	"+"	470
"5106"	"ENSG00000228717"	"chrX"	150394701	150396187	"-"	1487
"5107"	"ENSG00000160131"	"chrX"	150564987	150565119	"+"	5109
"5108"	"ENSG00000270052"	"chrX"	150666198	150666262	"+"	435
"5109"	"ENSG00000214915"	"chrX"	150684023	150684152	"+"	482
"5110"	"ENSG00000166049"	"chrX"	150732094	150732311	"+"	4429
"5111"	"ENSG00000239429"	"chrX"	150780136	150780225	"+"	615
"5112"	"ENSG00000130032"	"chrX"	150863596	150863747	"+"	6364
"5113"	"ENSG00000147378"	"chrX"	150884507	150884697	"+"	1072
"5114"	"ENSG00000183862"	"chrX"	150906923	150907065	"+"	2834
"5115"	"ENSG00000229967"	"chrX"	151072903	151073261	"-"	1589
"5116"	"ENSG00000147381"	"chrX"	151080981	151081014	"+"	3081
"5117"	"ENSG00000102287"	"chrX"	151121596	151124039	"-"	9631
"5118"	"ENSG00000264120"	"chrX"	151125155	151125250	"-"	96
"5119"	"ENSG00000207621"	"chrX"	151127050	151127130	"-"	81
"5120"	"ENSG00000207753"	"chrX"	151128100	151128184	"-"	85
"5121"	"ENSG00000228965"	"chrX"	151213786	151214665	"-"	880
"5122"	"ENSG00000242520"	"chrX"	151282526	151284077	"-"	1692
"5123"	"ENSG00000266560"	"chrX"	151283466	151284077	"-"	1310
"5124"	"ENSG00000124260"	"chrX"	151301782	151304157	"-"	2882
"5125"	"ENSG00000231937"	"chrX"	151307355	151307406	"+"	551
"5126"	"ENSG00000011677"	"chrX"	151334706	151337035	"-"	4193
"5127"	"ENSG00000252205"	"chrX"	151419044	151419148	"-"	105
"5128"	"ENSG00000207957"	"chrX"	151560691	151560771	"-"	81
"5129"	"ENSG00000211583"	"chrX"	151561893	151562001	"-"	109
"5130"	"ENSG00000207818"	"chrX"	151562884	151562964	"-"	81
"5131"	"ENSG00000223940"	"chrX"	151648049	151649496	"+"	1448
"5132"	"ENSG00000147402"	"chrX"	151806637	151806805	"+"	6174
"5133"	"ENSG00000234454"	"chrX"	151851487	151852303	"+"	817
"5134"	"ENSG00000197172"	"chrX"	151867214	151867307	"+"	1863
"5135"	"ENSG00000197463"	"chrX"	151876743	151877122	"-"	1083
"5136"	"ENSG00000183305"	"chrX"	151883082	151883646	"+"	2415
"5137"	"ENSG00000231447"	"chrX"	151889195	151889841	"-"	848
"5138"	"ENSG00000242599"	"chrX"	151895976	151896349	"-"	756
"5139"	"ENSG00000213401"	"chrX"	151899293	151900875	"-"	1943
"5140"	"ENSG00000198930"	"chrX"	151903228	151903295	"+"	1092
"5141"	"ENSG00000184750"	"chrX"	151918387	151919952	"-"	2228
"5142"	"ENSG00000184324"	"chrX"	151922445	151922505	"+"	1083
"5143"	"ENSG00000221867"	"chrX"	151934652	151936231	"-"	2216
"5144"	"ENSG00000226170"	"chrX"	151953177	151953993	"-"	817
"5145"	"ENSG00000147400"	"chrX"	151995517	151996474	"-"	1928
"5146"	"ENSG00000147383"	"chrX"	151999511	151999661	"+"	1996
"5147"	"ENSG00000147394"	"chrX"	152082986	152083067	"+"	4795
"5148"	"ENSG00000198883"	"chrX"	152157368	152160265	"-"	3439
"5149"	"ENSG00000264933"	"chrX"	152163780	152164039	"-"	260
"5150"	"ENSG00000234200"	"chrX"	152197130	152197435	"+"	938
"5151"	"ENSG00000229979"	"chrX"	152220509	152220772	"-"	264
"5152"	"ENSG00000183837"	"chrX"	152224766	152224995	"+"	3751
"5153"	"ENSG00000235961"	"chrX"	152240819	152240989	"+"	2253
"5154"	"ENSG00000224201"	"chrX"	152240839	152240989	"+"	2387
"5155"	"ENSG00000257088"	"chrX"	152243996	152245479	"-"	1655
"5156"	"ENSG00000203902"	"chrX"	152341458	152342941	"-"	1609
"5157"	"ENSG00000235675"	"chrX"	152387936	152389400	"-"	2006
"5158"	"ENSG00000231600"	"chrX"	152415692	152415702	"+"	199
"5159"	"ENSG00000237736"	"chrX"	152435330	152435847	"-"	931
"5160"	"ENSG00000235219"	"chrX"	152459852	152459950	"-"	310
"5161"	"ENSG00000266108"	"chrX"	152468714	152468765	"-"	52
"5162"	"ENSG00000198681"	"chrX"	152481522	152483075	"-"	1708
"5163"	"ENSG00000224931"	"chrX"	152537078	152537620	"+"	2010
"5164"	"ENSG00000225110"	"chrX"	152583141	152583243	"-"	1960
"5165"	"ENSG00000063587"	"chrX"	152599613	152599743	"+"	8148
"5166"	"ENSG00000239037"	"chrX"	152616931	152617034	"+"	104
"5167"	"ENSG00000232249"	"chrX"	152621191	152621414	"+"	224
"5168"	"ENSG00000214897"	"chrX"	152662421	152662546	"-"	1236
"5169"	"ENSG00000265170"	"chrX"	152669306	152669599	"-"	294
"5170"	"ENSG00000189420"	"chrX"	152683780	152683813	"+"	1253
"5171"	"ENSG00000259886"	"chrX"	152689210	152691934	"+"	2725
"5172"	"ENSG00000183479"	"chrX"	152710178	152710953	"-"	2715
"5173"	"ENSG00000213397"	"chrX"	152713124	152713367	"-"	4019
"5174"	"ENSG00000224963"	"chrX"	152751314	152751554	"+"	700
"5175"	"ENSG00000182492"	"chrX"	152760397	152760571	"+"	2453
"5176"	"ENSG00000067842"	"chrX"	152783134	152783333	"+"	7534
"5177"	"ENSG00000147382"	"chrX"	152853377	152853912	"-"	1727
"5178"	"ENSG00000260081"	"chrX"	152864795	152865353	"+"	787
"5179"	"ENSG00000217889"	"chrX"	152869952	152870803	"-"	852
"5180"	"ENSG00000213391"	"chrX"	152871972	152872343	"+"	372
"5181"	"ENSG00000228616"	"chrX"	152876149	152876450	"+"	617
"5182"	"ENSG00000130829"	"chrX"	152907946	152908065	"+"	2776
"5183"	"ENSG00000237793"	"chrX"	152927611	152928147	"+"	537
"5184"	"ENSG00000244335"	"chrX"	152931681	152931970	"+"	290
"5185"	"ENSG00000130822"	"chrX"	152935185	152935585	"-"	5091
"5186"	"ENSG00000130821"	"chrX"	152953554	152954291	"+"	5498
"5187"	"ENSG00000185825"	"chrX"	152965947	152966430	"-"	2629
"5188"	"ENSG00000101986"	"chrX"	152990323	152991621	"+"	4233
"5189"	"ENSG00000232725"	"chrX"	153001080	153001413	"-"	1087
"5190"	"ENSG00000198753"	"chrX"	153029651	153029759	"+"	7128
"5191"	"ENSG00000184343"	"chrX"	153041867	153041914	"+"	4744
"5192"	"ENSG00000067829"	"chrX"	153051221	153051904	"-"	2710
"5193"	"ENSG00000180879"	"chrX"	153058971	153060040	"+"	4590
"5194"	"ENSG00000067840"	"chrX"	153067621	153070355	"-"	4381
"5195"	"ENSG00000184844"	"chrX"	153106706	153107020	"+"	315
"5196"	"ENSG00000251846"	"chrX"	153121158	153121222	"+"	65
"5197"	"ENSG00000198910"	"chrX"	153126969	153128349	"-"	7443
"5198"	"ENSG00000196987"	"chrX"	153146127	153146173	"+"	1391
"5199"	"ENSG00000126895"	"chrX"	153167985	153168346	"+"	2231
"5200"	"ENSG00000089820"	"chrX"	153172821	153173416	"-"	5580
"5201"	"ENSG00000102030"	"chrX"	153194695	153196893	"-"	4742
"5202"	"ENSG00000102032"	"chrX"	153200716	153200857	"-"	2146
"5203"	"ENSG00000172534"	"chrX"	153213004	153214837	"-"	9004
"5204"	"ENSG00000235802"	"chrX"	153234776	153234822	"+"	350
"5205"	"ENSG00000177854"	"chrX"	153237778	153238337	"+"	1924
"5206"	"ENSG00000265176"	"chrX"	153246548	153246628	"+"	81
"5207"	"ENSG00000184216"	"chrX"	153275951	153277368	"-"	4001
"5208"	"ENSG00000211524"	"chrX"	153285371	153285440	"-"	70
"5209"	"ENSG00000169057"	"chrX"	153287024	153296901	"-"	12556
"5210"	"ENSG00000102076"	"chrX"	153409698	153409869	"+"	1261
"5211"	"ENSG00000102080"	"chrX"	153424682	153425188	"-"	1471
"5212"	"ENSG00000147380"	"chrX"	153448107	153448278	"+"	1257
"5213"	"ENSG00000182242"	"chrX"	153461812	153462318	"-"	1471
"5214"	"ENSG00000166160"	"chrX"	153485225	153485396	"+"	1261
"5215"	"ENSG00000185254"	"chrX"	153498930	153499436	"-"	1779
"5216"	"ENSG00000007350"	"chrX"	153524024	153524346	"+"	3650
"5217"	"ENSG00000231830"	"chrX"	153562310	153562624	"-"	341
"5218"	"ENSG00000196924"	"chrX"	153576892	153577404	"-"	10585
"5219"	"ENSG00000102119"	"chrX"	153607557	153607926	"+"	2020
"5220"	"ENSG00000147403"	"chrX"	153618315	153618332	"+"	4825
"5221"	"ENSG00000207165"	"chrX"	153628622	153628756	"+"	135
"5222"	"ENSG00000013563"	"chrX"	153629579	153631531	"-"	4130
"5223"	"ENSG00000102125"	"chrX"	153639854	153640343	"+"	4825
"5224"	"ENSG00000197180"	"chrX"	153656537	153656677	"-"	255
"5225"	"ENSG00000071553"	"chrX"	153656978	153660003	"+"	4884
"5226"	"ENSG00000203879"	"chrX"	153665266	153665645	"+"	5249
"5227"	"ENSG00000071859"	"chrX"	153672473	153672693	"+"	2567
"5228"	"ENSG00000130827"	"chrX"	153686621	153686768	"+"	7577
"5229"	"ENSG00000196976"	"chrX"	153706028	153706750	"-"	1253
"5230"	"ENSG00000102178"	"chrX"	153712056	153713988	"-"	2630
"5231"	"ENSG00000126903"	"chrX"	153715645	153717421	"-"	2234
"5232"	"ENSG00000264783"	"chrX"	153722476	153722545	"+"	70
"5233"	"ENSG00000264484"	"chrX"	153724167	153724463	"-"	297
"5234"	"ENSG00000264631"	"chrX"	153724534	153724819	"-"	286
"5235"	"ENSG00000071889"	"chrX"	153733350	153735237	"-"	6240
"5236"	"ENSG00000261773"	"chrX"	153746164	153746955	"-"	792
"5237"	"ENSG00000160211"	"chrX"	153759606	153760495	"-"	3709
"5238"	"ENSG00000073009"	"chrX"	153769414	153769606	"+"	7462
"5239"	"ENSG00000231342"	"chrX"	153809189	153810261	"+"	1073
"5240"	"ENSG00000183678"	"chrX"	153813407	153813739	"+"	998
"5241"	"ENSG00000232155"	"chrX"	153834111	153834203	"+"	93
"5242"	"ENSG00000184033"	"chrX"	153845865	153846529	"-"	998
"5243"	"ENSG00000213338"	"chrX"	153850679	153851751	"-"	1073
"5244"	"ENSG00000224882"	"chrX"	153868251	153868393	"-"	1075
"5245"	"ENSG00000126890"	"chrX"	153880246	153880905	"-"	993
"5246"	"ENSG00000226141"	"chrX"	153882820	153882916	"+"	332
"5247"	"ENSG00000237619"	"chrX"	153887064	153887956	"-"	893
"5248"	"ENSG00000160219"	"chrX"	153903529	153906571	"-"	5269
"5249"	"ENSG00000130826"	"chrX"	153991031	153991256	"+"	4189
"5250"	"ENSG00000206948"	"chrX"	153996803	153996934	"+"	132
"5251"	"ENSG00000206693"	"chrX"	154003273	154003401	"+"	129
"5252"	"ENSG00000130830"	"chrX"	154006959	154007628	"-"	5396
"5253"	"ENSG00000229237"	"chrX"	154045374	154045676	"-"	303
"5254"	"ENSG00000203870"	"chrX"	154051623	154052057	"-"	1225
"5255"	"ENSG00000185010"	"chrX"	154064063	154066027	"-"	9603
"5256"	"ENSG00000198082"	"chrX"	154113317	154113833	"+"	517
"5257"	"ENSG00000197932"	"chrX"	154114635	154116335	"+"	1701
"5258"	"ENSG00000221533"	"chrX"	154115635	154115733	"-"	99
"5259"	"ENSG00000224069"	"chrX"	154125836	154126367	"-"	532
"5260"	"ENSG00000237859"	"chrX"	154137160	154137995	"-"	1133
"5261"	"ENSG00000233688"	"chrX"	154147853	154148457	"-"	605
"5262"	"ENSG00000165775"	"chrX"	154254255	154254426	"+"	10252
"5263"	"ENSG00000214827"	"chrX"	154289897	154290266	"-"	2990
"5264"	"ENSG00000182712"	"chrX"	154289897	154290266	"-"	1539
"5265"	"ENSG00000185515"	"chrX"	154299695	154299933	"+"	3182
"5266"	"ENSG00000235991"	"chrX"	154365386	154365449	"+"	755
"5267"	"ENSG00000155959"	"chrX"	154425284	154425416	"+"	2562
"5268"	"ENSG00000224978"	"chrX"	154441199	154441316	"-"	335
"5269"	"ENSG00000155961"	"chrX"	154487526	154490514	"-"	3505
"5270"	"ENSG00000155962"	"chrX"	154505500	154507353	"-"	2840
"5271"	"ENSG00000225008"	"chrX"	154519651	154520644	"-"	994
"5272"	"ENSG00000228986"	"chrX"	154521460	154521801	"+"	973
"5273"	"ENSG00000230491"	"chrX"	154539560	154539803	"+"	244
"5274"	"ENSG00000224216"	"chrX"	154564167	154564558	"-"	1721
"5275"	"ENSG00000230578"	"chrX"	154578066	154578279	"+"	432
"5276"	"ENSG00000198307"	"chrX"	154610428	154610944	"+"	517
"5277"	"ENSG00000198444"	"chrX"	154611749	154613449	"+"	1701
"5278"	"ENSG00000221190"	"chrX"	154612749	154612847	"-"	99
"5279"	"ENSG00000185990"	"chrX"	154686576	154688276	"-"	1701
"5280"	"ENSG00000221603"	"chrX"	154687178	154687276	"+"	99
"5281"	"ENSG00000185978"	"chrX"	154689080	154689596	"-"	517
"5282"	"ENSG00000224533"	"chrX"	154695631	154697321	"+"	3226
"5283"	"ENSG00000225393"	"chrX"	154697947	154698035	"+"	553
"5284"	"ENSG00000185973"	"chrX"	154719776	154721327	"-"	3922
"5285"	"ENSG00000168939"	"chrX"	154997474	154997798	"+"	9019
"5286"	"ENSG00000237801"	"chrX"	155058248	155059239	"-"	992
"5287"	"ENSG00000237040"	"chrX"	155105299	155105548	"+"	250
"5288"	"ENSG00000124333"	"chrX"	155110956	155111111	"+"	2667
"5289"	"ENSG00000228410"	"chrX"	155208657	155208990	"-"	334
"5290"	"ENSG00000223484"	"chrX"	155215035	155215914	"-"	880
"5291"	"ENSG00000124334"	"chrX"	155227246	155227452	"+"	2504
"5292"	"ENSG00000270726"	"chrX"	155233883	155234230	"+"	2131
"5293"	"ENSG00000185203"	"chrX"	155244288	155245165	"-"	1054
"5294"	"ENSG00000182484"	"chrX"	155250491	155250813	"+"	4618
"5295"	"ENSG00000227159"	"chrX"	155255323	155256502	"-"	1720
"5296"	"ENSGR0000228572"	"chrY"	120410	120513	"+"	259
"5297"	"ENSGR0000182378"	"chrY"	142989	143061	"+"	6191
"5298"	"ENSGR0000178605"	"chrY"	170025	170137	"-"	2363
"5299"	"ENSGR0000226179"	"chrY"	231725	231983	"+"	428
"5300"	"ENSGR0000167393"	"chrY"	244698	249631	"-"	9015
"5301"	"ENSGR0000266731"	"chrY"	375316	375416	"-"	101
"5302"	"ENSGR0000234958"	"chrY"	434510	434837	"-"	328
"5303"	"ENSGR0000229232"	"chrY"	455971	456087	"-"	117
"5304"	"ENSGR0000185960"	"chrY"	535079	535337	"+"	4384
"5305"	"ENSGR0000237531"	"chrY"	900956	901162	"+"	588
"5306"	"ENSGR0000225661"	"chrY"	919238	919286	"-"	730
"5307"	"ENSGR0000205755"	"chrY"	1264890	1265014	"-"	1205
"5308"	"ENSGR0000198223"	"chrY"	1337693	1337772	"+"	3830
"5309"	"ENSGR0000264510"	"chrY"	1360648	1360721	"+"	74
"5310"	"ENSGR0000264819"	"chrY"	1360987	1361060	"+"	74
"5311"	"ENSGR0000263980"	"chrY"	1362508	1362582	"+"	75
"5312"	"ENSGR0000265658"	"chrY"	1362811	1362885	"+"	75
"5313"	"ENSGR0000263835"	"chrY"	1363025	1363099	"+"	75
"5314"	"ENSGR0000223274"	"chrY"	1369149	1369268	"-"	120
"5315"	"ENSGR0000265350"	"chrY"	1387739	1388052	"-"	314
"5316"	"ENSGR0000185291"	"chrY"	1405509	1405819	"+"	1706
"5317"	"ENSGR0000169100"	"chrY"	1455045	1455652	"-"	2164
"5318"	"ENSGR0000236871"	"chrY"	1465320	1465541	"+"	592
"5319"	"ENSGR0000236017"	"chrY"	1470662	1471118	"+"	1335
